start_time,bat_landing_to_food,habit,rat_period_start,rat_period_end,seconds_after_rat_arrival,risk,reward,month,sunset_time,hours_after_sunset,season,rat_present,vigilance_time,season_label,time,bat_landing_number,food_availability,rat_minutes,rat_arrival_number,rat_activity_index,bat_landing_to_food_winsor,y_log,ratact_x_ratpresent,season_num,food_x_season
2018-04-22 03:39:00,1.0,fast,2018-04-22 03:31:00,2018-04-22 03:44:00,0.8267758480835172,0,1,4,2018-04-21 19:14:00,1.2002223863346424,1,1,1.0,spring,2018-04-26 03:47:00,-0.36213786727093883,-0.6247000597116061,-0.43968192264834527,-0.6171920233389292,-0.3354160802832823,1.0,0.6931471805599453,-0.3354160802832823,1,-0.09408953704919186
2018-04-22 03:39:00,7.0,pick,2018-04-22 03:31:00,2018-04-22 03:44:00,0.9056657297584705,0,1,4,2018-04-21 19:14:00,1.2024097805592548,1,1,7.0,spring,2018-04-26 03:47:00,-0.36213786727093883,-0.6247000597116061,-0.43968192264834527,-0.6171920233389292,-0.3354160802832823,7.0,2.0794415416798357,-0.3354160802832823,1,-0.09408953704919186
2018-04-29 03:45:00,0.094601342,rat,2018-04-29 03:33:00,2018-04-29 03:48:00,1.7651502301119084,1,0,4,2018-04-28 19:19:00,1.205978686729408,1,1,0.094601342,spring,2018-04-26 03:47:00,-0.36213786727093883,-0.6247000597116061,-0.43968192264834527,-0.6171920233389292,-0.3354160802832823,0.094601342,0.09039022574556611,-0.3354160802832823,1,-0.09408953704919186
2018-05-05 03:49:00,35.0,pick,2018-05-05 03:47:00,2018-05-05 03:49:00,-0.6887402998826897,0,1,5,2018-05-04 19:23:00,1.2060938124140297,1,1,35.0,spring,2018-05-17 04:01:00,-1.249969345604357,-1.8750884014314422,-0.0769843864549651,0.32363682568360663,-0.1977726481208075,35.0,3.58351893845611,-0.1977726481208075,1,-0.9589836556644511
2018-04-27 03:43:00,0.040958086,fast,2018-04-27 03:43:00,2018-04-27 03:46:00,-1.016756123689074,0,1,4,2018-04-26 19:17:00,1.2079358287558701,1,1,0.040958086,spring,2018-04-26 03:47:00,-0.36213786727093883,-0.6247000597116061,-0.43968192264834527,-0.6171920233389292,-0.3354160802832823,0.040958086,0.04014152561379369,-0.3354160802832823,1,-0.09408953704919186
2018-04-29 03:46:00,26.0,rat_pick,2018-04-29 03:33:00,2018-04-29 03:48:00,1.8980173992486717,1,1,4,2018-04-28 19:19:00,1.2096627189986358,1,1,26.0,spring,2018-04-26 03:47:00,-0.36213786727093883,-0.6247000597116061,-0.43968192264834527,-0.6171920233389292,-0.3354160802832823,26.0,3.295836866004329,-0.3354160802832823,1,-0.09408953704919186
2018-04-29 03:46:00,105.0,rat_and_pick,2018-04-29 03:33:00,2018-04-29 03:48:00,2.035036667420959,1,1,4,2018-04-28 19:19:00,1.2134618769524856,1,1,105.0,spring,2018-04-26 03:47:00,-0.36213786727093883,-0.6247000597116061,-0.43968192264834527,-0.6171920233389292,-0.3354160802832823,105.0,4.663439094112067,-0.3354160802832823,1,-0.09408953704919186
2018-04-22 03:42:00,6.0,pick,2018-04-22 03:31:00,2018-04-22 03:44:00,1.5616973773712395,0,1,4,2018-04-21 19:14:00,1.220599689292792,1,1,6.0,spring,2018-04-26 03:47:00,-0.36213786727093883,-0.6247000597116061,-0.43968192264834527,-0.6171920233389292,-0.3354160802832823,6.0,1.9459101490553132,-0.3354160802832823,1,-0.09408953704919186
2018-04-22 03:42:00,71.0,bat,2018-04-22 03:31:00,2018-04-22 03:44:00,1.5907620706199064,1,0,4,2018-04-21 19:14:00,1.2214055715718637,1,1,71.0,spring,2018-04-26 03:47:00,-0.36213786727093883,-0.6247000597116061,-0.43968192264834527,-0.6171920233389292,-0.3354160802832823,71.0,4.276666119016055,-0.3354160802832823,1,-0.09408953704919186
2018-04-27 03:45:00,0.056999457,bat_and_rat,2018-04-27 03:43:00,2018-04-27 03:46:00,-0.5143521403906878,1,0,4,2018-04-26 19:17:00,1.2218660755537107,1,1,0.056999457,spring,2018-04-26 03:47:00,-0.36213786727093883,-0.6247000597116061,-0.43968192264834527,-0.6171920233389292,-0.3354160802832823,0.056999457,0.05543419316989862,-0.3354160802832823,1,-0.09408953704919186
